name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;787;0;810;3063;1029;3063;1006;0
header;168;129;168;168;1823;168;1823;129
A;864;249;864;254;871;254;871;249
A;885;293;885;300;892;300;892;293
B;979;873;979;900;1000;900;1000;873
D;1004;1418;1004;1444;1024;1444;1024;1418
C;829;1419;829;1445;849;1445;849;1419
B;937;1533;937;1559;958;1559;958;1533
B;790;1534;790;1562;811;1562;811;1534
D;907;1535;907;1559;926;1559;926;1535
C;981;1765;981;1793;1001;1793;1001;1765
D;991;2436;991;2461;1011;2461;1011;2436
A;966;2615;966;2627;973;2627;973;2615
