name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;298;0;574;3059;904;3059;904;0
header;57;138;57;174;1688;174;1688;138
A;865;205;865;231;884;231;884;205
A;332;235;332;236;332;236;332;235
A;626;594;626;594;626;594;626;594
A;547;627;547;631;552;631;552;627
A;380;798;380;798;380;798;380;798
B;866;878;866;907;886;907;886;878
A;774;926;774;926;774;926;774;926
A;601;1175;601;1201;615;1201;615;1175
A;582;1368;582;1375;589;1375;589;1368
A;653;1406;653;1432;667;1432;667;1406
A;760;1508;760;1516;765;1516;765;1508
C;867;1553;867;1582;887;1582;887;1553
A;563;1602;563;1607;568;1607;568;1602
A;495;1646;495;1654;502;1654;502;1646
A;707;1737;707;1744;714;1744;714;1737
B;496;1775;496;1801;511;1801;511;1775
D;869;2250;869;2276;889;2276;889;2250
A;620;2733;620;2734;622;2734;622;2733
A;829;2742;829;2768;847;2768;847;2742
A;840;2778;840;2778;841;2778;841;2778
B;737;2815;737;2829;759;2829;759;2815
